"AccountID","ServiceType","ServiceName","DataAllowance_MB","VoiceAllowance_Minutes","SMSAllowance_N_Messages","DataUsage_PCT","DataUsage_PCT_PM","DataUsage_PCT_PPM","VoiceUsage_PCT","VoiceUsage_PCT_PM","VoiceUsage_PCT_PPM","SMSUsage_PCT","SMSUsage_PCT_PM","SMSUsage_PCT_PPM","Revenue_Month","Revenue_Month_PM","Revenue_Month_PPM","Revenue_Month_PPPM","ServiceFailureRate_PCT","ServiceFailureRate_PCT_PM","ServiceFailureRate_PCT_PPM","CustomerLifetimeValue_USD","CustomerLifetimeValue_USD_PM","CustomerLifetimeValue_USD_PPM","Device_Lifetime","Device_Lifetime_PM","Device_Lifetime_PPM","ContractActivityLABEL","ContractActivity","ChurnMonth"
"2001418","Standard Service Plan","Voice Standard","1024","500","300","91.23","55.24","91.29","91.91","62.64","71.18","79.73","59.27","90.51","50","50","50","50","1.4","1.18","2.52","1335","1303","1366","8","13","11","Retended","0",
"2001013","Standard Service Plan","Voice Standard","1024","500","300","85.88","46.69","70.4","96.32","86.4","72.94","42.61","58.25","60.94","50","50","50","50","0.51","0.27","0.88","1333","1468","1759","10","16","11","Retended","0",
"2000048","Premium Service Plan","Data Premium","10240","150","300","71.2","71.59","60","24.25","80.5","83.86","59.88","91.83","24.89","70","70","70","70","0.81","1.28","0.65","827","1235","835","10","12","14","Retended","0",
"2000081","Premium Service Plan","Data Premium","10240","150","300","83.36","47.47","38.69","76.13","92.12","90.2","98.95","87.1","48.79","70","80","70","70","0.68","0.91","0.87","1080","1168","921","10","11","12","Churned","1","12"
"2000213","Premium Service Plan","Voice Premium","300","1000","300","81.71","83.17","69.17","85.49","43.12","67.5","83.94","64.42","70","55","55","55","55","1.18","0.85","0.62","1581","542","649","12","17","19","Retended","0",
"2001647","Standard Service Plan","Data Standard","3072","300","300","91.77","68.24",,"91.92","75.29",,"69.28","68.65",,"55","55",,,"0.66","0.57",,"1293","543",,"10","15",,"Retended","0",
"2000024","Premium Service Plan","Data Premium","10240","150","300","3.53","79.89",,"97.05","97.75",,"28.7","52.77",,"70","70","70",,"0.42","0.99",,"754","1355",,"13","19",,"Churned","1","11"
"2000842","Standard Service Plan","Data Standard","3072","300","300","27.02","73.68","50.12","17.37","92.36","89.61","77.39","68.42","77.91","55","55","55","55","1.27","0.66","1.77","1480","208","529","12","11","7","Retended","0",
"2000637","Standard Service Plan","Data Standard","3072","300","300","79.98","87.23","93.12","40.61","65.44","85.48","68.52","79.08","75.82","55","55","55","55","1.09","0.9","1.11","640","1459","458","13","11","9","Retended","0",
"2001722","Standard Service Plan","Voice Standard","1024","500","300","78.44","59.56",,"57.31","65.12",,"62.78","60.64",,"50","50",,,"1.04","0.9",,"394","1601",,"15","13",,"Retended","0",
"2001014","Standard Service Plan","Voice Standard","1024","500","300","42.1","78.52","71.44","56.86","55.52","87.65","66.26","63.99","72.09","50","50","50","50","1.46","0.81","0","885","1256","791","12","14","11","Retended","0",
"2000049","Premium Service Plan","Data Premium","10240","150","300","39.7","96.77","83.46","69.85","90.67","39.98","59.86","50.69","41.51","70","70","70","70","2.59","1.75","0","1216","1272","1187","6","11","12","Retended","0",
"2001736","Premium Service Plan","Data Premium","10240","150","300","7.09",,,"115.52",,,"102.2",,,"70",,,,"1.29",,,"1321",,,"9",,,"Churned","1","12"
"2001229","Standard Service Plan","Voice Standard","1024","500","300","71.42","65.48","74.42","46.14","73.68","75.95","48.04","85.7","88.73","50","50","50","50","0.36","1.88","1.17","2037","637","1414","10","11","17","Retended","0",
"2000214","Premium Service Plan","Voice Premium","300","1000","300","69.72","31.79","76.12","73.46","35.3","93.11","83.7","76.07","68.68","55","55","55","55","0.95","0.19","1.68","801","1639","1661","8","8","15","Retended","0",
"2001678","Standard Service Plan","Data Standard","3072","300","300","67.46","69.77",,"65.93","73.39",,"83.16","90.69",,"55","55",,,"0.39","1.41",,"1247","1715",,"15","14",,"Retended","0",
"2000052","Premium Service Plan","Data Premium","10240","150","300","4.01","89.72",,"61.71","91.46",,"113.98","37.57",,"70","70","70",,"0.6","0.59",,"1544","1330",,"13","8",,"Churned","1","11"
"2000843","Standard Service Plan","Data Standard","3072","300","300","67.95","33.57","67.24","67.75","43.61","82.39","85.83","76.39","94.46","55","55","55","55","1.07","2.17","0.94","1701","487","1614","11","17","9","Retended","0",
"2000638","Standard Service Plan","Data Standard","3072","300","300","73.98","66.98","79.42","69.37","82.73","63.09","84.85","87.91","25.29","55","55","55","55","2.22","0.69","1.17","830","289","799","8","12","14","Retended","0",
"2001420","Standard Service Plan","Voice Standard","1024","500","300","71.51","83.97","56.03","26.39","70.16","64.25","81.83","88.38","98.61","50","50","50","50","1.07","0.98","2.48","684","606","1189","12","11","18","Retended","0",
"2001738","Premium Service Plan","Data Premium","10240","150","300","8.25",,,"109.12",,,"47.36",,,"70",,,,"1.63",,,"796",,,"7",,,"Churned","1","12"
"2001015","Standard Service Plan","Voice Standard","1024","500","300","78.56","40.82","68.14","46.72","19.38","76.8","43.47","34.72","73.24","50","50","50","50","0.59","1.71","1.88","753","1034","822","14","14","7","Retended","0",
"2000050","Premium Service Plan","Data Premium","10240","150","300","61.63","83.63","85.68","90.25","94.69","78.21","38.55","55.46","46.38","70","70","70","70","0.69","0.96","1.53","1444","1330","1235","17","6","13","Retended","0",
"2000215","Premium Service Plan","Voice Premium","300","1000","300","79.72","38.27","65.06","70.17","94.2","23.35","87.26","35.67","78.11","55","55","55","55","2","1.59","0.73","1321","649","560","13","13","11","Retended","0",
"2001230","Standard Service Plan","Voice Standard","1024","500","300","38.16","81.45","72.62","75.42","77.02","76.17","67.91","69.11","56.18","50","50","50","50","0.63","1.01","1.39","818","799","500","13","11","10","Retended","0",
"2001649","Standard Service Plan","Data Standard","3072","300","300","80.27","85.69",,"86.91","36.56",,"86.12","67.45",,"55","55",,,"1.12","1.68",,"1158","365",,"9","17",,"Retended","0",
"2000066","Premium Service Plan","Data Premium","10240","150","300","98.73","59.66",,"199.7","95.38",,"68.12","24.34",,"70","80","70",,"0.34","0",,"831","910",,"8","15",,"Churned","1","11"
"2000844","Standard Service Plan","Data Standard","3072","300","300","38.15","87.22","69.33","52.82","73.57","104.11","64.32","72.94","91.98","55","55","55","70","1.49","1","0","1193","1188","659","12","14","14","Retended","0",
"2000639","Standard Service Plan","Data Standard","3072","300","300","76.65","68.58","76.93","42.39","40.32","75.96","85.77","68.92","45.44","85","55","55","55","0.71","1.01","1.72","467","383","822","12","13","9","Retended","0",
"2001421","Standard Service Plan","Voice Standard","1024","500","300","57.1","46.03","82.1","77.04","47.61","76.81","60.83","79.17","68.94","50","50","50","50","1.22","0.46","0","258","889","124","11","13","17","Retended","0",
"2001642","Premium Service Plan","Data Premium","10240","150","300","109.04","70.57",,"183.96","84.56",,"2.68","55.52",,"70","130",,,"1.23","1.05",,"42","1305",,"8","10",,"Churned","1","12"
"2001016","Standard Service Plan","Voice Standard","1024","500","300","41.89","78.75","61.85","73.37","75.05","78.69","87.11","62.26","77","50","50","50","50","1.18","1.02","0","1201","526","268","13","17","13","Retended","0",
"2000216","Premium Service Plan","Voice Premium","300","1000","300","66.7","84.95","64.76","65.11","69.5","17.28","50.28","80.53","75.12","55","55","55","55","0.04","1.27","0.9","745","1661","1180","12","12","6","Retended","0",
"2001650","Standard Service Plan","Data Standard","3072","300","300","60.66","75.49",,"95.22","49.75",,"42.81","63.61",,"55","55",,,"0.78","0.98",,"1486","1441",,"8","16",,"Retended","0",
"2000051","Premium Service Plan","Data Premium","10240","150","300","62.34","76.04","45.51","97.49","89.28","75.98","63.07","31.51","80.53","70","70","70","70","1.75","0.9","0.7","1280","350","1272","12","17","5","Retended","0",
"2000067","Premium Service Plan","Data Premium","10240","150","300","4.41","25.88",,"156.37","94.78",,"104.46","37.85",,"70","90","70",,"0.11","0.3",,"1587","1414",,"7","14",,"Churned","1","11"
"2001231","Standard Service Plan","Voice Standard","1024","500","300","58.87","82.24","87.99","77","47.98","59.59","76.55","65.89","82.18","50","50","50","50","1.71","0.43","0.57","799","1238","1038","14","9","9","Retended","0",
"2000845","Standard Service Plan","Data Standard","3072","300","300","77.17","61.35","77.95","33.88","84.25","80.48","81.75","83.22","60.12","55","55","55","55","0.83","0","1.05","1928","1531","1049","13","7","5","Retended","0",
"2001422","Standard Service Plan","Voice Standard","1024","500","300","60.81","97.48","81.5","43.13","46.62","19.59","59.92","78.42","43.6","50","50","50","50","0.7","1.09","0","1420","808","744","11","12","9","Retended","0",
"2000640","Standard Service Plan","Data Standard","3072","300","300","54.51","66.97","89.88","122.27","41.89","84.84","103","73.06","45.04","95","55","55","55","0.15","0.96","0.88","1514","453","1780","9","15","16","Retended","0",
"2001017","Standard Service Plan","Voice Standard","1024","500","300","48.58","83.89","60.56","64.93","52.52","61.9","45.59","73.35","80.62","50","50","50","50","1.99","0.82","1.31","392","1554","1122","12","13","11","Retended","0",
"2000075","Premium Service Plan","Data Premium","10240","150","300","65.01","86.81",,"28.01","85.52",,"82.67","55.18",,"70","70","70",,"1.26","0.58",,"137","835",,"10","20",,"Churned","1","11"
"2000102","Premium Service Plan","Data Premium","10240","150","300","33.47","105.91","55.18","71.16","81.43","41.32","40.58","42.11","65.96","70","70","120","70","0.84","1.05","0.46","489","1249","1514","11","11","10","Churned","1","12"
"2000082","Premium Service Plan","Data Premium","10240","150","300","59.2","33.91",,"138.49","84.61",,"37.74","41.22",,"70","80","70",,"1.56","0.8",,"408","1577",,"7","14",,"Churned","1","11"
"2001897","Standard Service Plan","Voice Standard","1024","500","300","70.44",,,"72.35",,,"55.86",,,"50",,,,"1.99",,,"983",,,"11",,,"Retended","0",
"2001732","Premium Service Plan","Data Premium","10240","150","300","55.92",,,"71.92",,,"44.08",,,"70",,,,"0.57",,,"1477",,,"12",,,"Retended","0",
"2000217","Premium Service Plan","Voice Premium","300","1000","300","80.89","85.05","63.2","54.33","89.89","52.47","82.77","84.48","67.37","55","55","55","55","1.1","0.07","0","1594","560","645","11","12","14","Retended","0",
"2000083","Premium Service Plan","Data Premium","10240","150","300","57.88","37.77",,"54.46","64.29",,"56.13","44.35",,"70","70","70",,"1.45","0.33",,"422","1168",,"18","15",,"Churned","1","11"
"2000641","Standard Service Plan","Data Standard","3072","300","300","82.96","70.92","75.87","85.38","58.6","86.44","72.78","48.58","42.95","55","55","55","55","0.81","0.87","1.62","830","113","801","12","11","18","Retended","0",
"2001652","Standard Service Plan","Data Standard","3072","300","300","67.49","89.62",,"89.34","71.97",,"41.43","69.59",,"55","55",,,"1","0.42",,"1483","1236",,"11","13",,"Retended","0",
"2001423","Standard Service Plan","Voice Standard","1024","500","300","79.42","64.27","68.29","91.36","63.33","24.2","88.49","62.34","83.16","50","50","50","50","0.6","0.72","0","864","1753","1819","12","15","15","Retended","0",
"2001921","Standard Service Plan","Voice Standard","1024","500","300","75.31",,,"76.32",,,"73.34",,,"50",,,,"1.16",,,"607",,,"14",,,"Retended","0",
"2000104","Premium Service Plan","Data Premium","10240","150","300","106","64.88","55.23","62.71","63.29","82.21","49.79","44.18","77.85","70","120","70","70","0.92","1.39","1.57","733","700","853","12","9","9","Churned","1","12"
"2000846","Standard Service Plan","Data Standard","3072","300","300","79.5","71.39","87.93","50.77","68.9","60.93","74.47","55.99","95.86","55","55","55","55","0.61","1.32","1","716","1989","1218","13","16","16","Retended","0",
"2001020","Standard Service Plan","Voice Standard","1024","500","300","51.91","64.37","82.88","51.65","44.18","84.23","88.85","76.5","78.39","50","50","50","50","0.77","0.94","1.91","1147","169","1447","10","14","9","Retended","0",
"2000053","Premium Service Plan","Data Premium","10240","150","300","62.29","96.49","62.13","49.64","96.74","86.94","25.07","50.8","72.92","80","70","70","70","0.2","0.58","0","631","1142","350","11","11","9","Retended","0",
"2000097","Premium Service Plan","Data Premium","10240","150","300","3.68","75.98",,"194.93","91.14",,"58.7","99.14",,"70","80","70",,"0.49","2.8",,"1593","1303",,"19","11",,"Churned","1","11"
"2000218","Premium Service Plan","Voice Premium","300","1000","300","48.45","98.65","72.87","60.23","98.81","87.06","74.11","59.44","78.74","55","55","55","55","0.55","0.57","1.73","678","1180","480","9","10","17","Retended","0",
"2000642","Standard Service Plan","Data Standard","3072","300","300","53.74","96.9","83.86","41.23","79.55","76.81","21.34","66.56","39.09","55","55","55","55","0.8","1.35","0.13","1143","961","1009","5","11","12","Retended","0",
"2000437","Standard Service Plan","Data Standard","3072","300","300","92.32","49.42","82.65","81.05","81.72","66.22","65.86","69.93","60.8","55","55","55","55","1.26","0.81","0","760","1985","905","15","14","11","Retended","0",
"2001424","Standard Service Plan","Voice Standard","1024","500","300","63.44","62.36","66.59","74.13","96.09","39.92","42.34","45.91","31.67","50","50","50","50","0.99","1.7","0","485","312","1490","11","16","13","Retended","0",
"2001233","Standard Service Plan","Voice Standard","1024","500","300","82.16","92.15","86.33","52.68","43.08","67.11","43.67","56.95","82.07","50","50","50","50","0.9","1.43","1.6","1349","1462","1027","14","10","10","Retended","0",
"2000847","Standard Service Plan","Data Standard","3072","300","300","34.47","50.33","92.98","56.06","38.05","73.86","46.49","73.21","124.21","55","55","55","65","0.4","0.64","0","2057","592","706","15","15","14","Retended","0",
"2000117","Premium Service Plan","Voice Premium","300","1000","300","25.93","70.97","24.57","81.59","58.09","85.72","118.41","96.77","95.99","55","65","55","55","0.79","1.3","2.48","591","996","440","17","18","10","Churned","1","12"
"2001539","Premium Service Plan","Data Premium","10240","150","300","76.88","81.67",,"76.18","84.31",,"54.89","51.65",,"70","70",,,"0.74","1.62",,"829","218",,"10","14",,"Retended","0",
"2001021","Standard Service Plan","Voice Standard","1024","500","300","82.24","99.61","63.48","49.95","57.32","84.06","81.49","53.45","75.96","50","50","50","50","0.79","1.29","0.01","1224","681","633","12","8","10","Retended","0",
"2000122","Premium Service Plan","Voice Premium","300","1000","300","65.65","90.42",,"109.07","72.78",,"69.51","95.5",,"55","85","55",,"1.29","0",,"955","954",,"9","10",,"Churned","1","11"
"2000220","Premium Service Plan","Voice Premium","300","1000","300","72.89","46.45","74.22","79.96","59.26","57.98","25.25","82.32","87.49","55","55","55","55","0.02","0.76","1.27","1573","480","551","10","6","9","Retended","0",
"2001425","Standard Service Plan","Voice Standard","1024","500","300","77.12","49.37","95.29","49.77","56.31","66.64","42.79","83.22","88.95","50","50","50","50","1.92","1.45","0.74","1399","1213","1034","13","9","9","Retended","0",
"2000848","Standard Service Plan","Data Standard","3072","300","300","57.66","66.52","72.52","84.09","62.89","88.53","64.98","70.61","81.67","55","55","55","55","1.62","1.21","0.87","699","1432","409","12","7","16","Retended","0",
"2000055","Premium Service Plan","Data Premium","10240","150","300","82.98","87.27","84.87","87.71","74.98","126.06","57.83","61.85","26.32","80","70","70","80","1.96","0.89","0","182","530","1142","12","13","9","Retended","0",
"2000438","Standard Service Plan","Data Standard","3072","300","300","73.22","61.5","88.26","88.15","74.74","67.45","71.52","71.46","76.44","55","55","55","55","1.16","0.86","0","1306","1220","1011","11","14","8","Retended","0",
"2001868","Standard Service Plan","Data Standard","3072","300","300","66.47",,,"69.63",,,"64.03",,,"55",,,,"0.93",,,"819",,,"12",,,"Retended","0",
"2000221","Premium Service Plan","Voice Premium","300","1000","300","25.74","39.09","75.61","29.8","61.55","52.37","73.26","65.76","82.97","55","55","55","55","0.52","0.84","1.72","382","1354","1444","11","13","10","Retended","0",
"2001022","Standard Service Plan","Voice Standard","1024","500","300","52.47","91.84","88.83","52.73","77.13","80.42","64.25","76.5","70.7","50","50","50","50","0.29","1.39","0.8","770","1306","832","15","12","13","Retended","0",
"2000124","Premium Service Plan","Voice Premium","300","1000","300","180.55","82.44",,"92.91","29.49",,"71.55","89.6",,"55","65","55",,"1.05","0.45",,"1896","796",,"7","10",,"Churned","1","11"
"2001234","Standard Service Plan","Voice Standard","1024","500","300","72.94","34.77","69.38","63.85","54.29","63.93","61.99","77.61","73.08","50","50","50","50","1.44","0.91","2.52","949","904","1795","12","13","10","Retended","0",
"2000123","Premium Service Plan","Voice Premium","300","1000","300","71.99","57.83","75.27","65.18","88.31","66.44","5.57","80.51","96.64","55","55","55","55","1.28","1.08","1.04","719","537","994","16","9","17","Churned","1","12"
"2001744","Premium Service Plan","Voice Premium","300","1000","300","133.21",,,"47.81",,,"3.13",,,"55",,,,"0.9",,,"1702",,,"10",,,"Churned","1","12"
"2000222","Premium Service Plan","Voice Premium","300","1000","300","28.58","50.73","66.15","36.11","72.17","73.53","86.75","73.49","92","85","55","55","55","2.23","1.27","2.22","741","551","742","9","15","14","Retended","0",
"2001540","Premium Service Plan","Data Premium","10240","150","300","51.65","77.88",,"46.48","52.37",,"75.4","72.51",,"70","70",,,"0.82","1.47",,"947","57",,"14","9",,"Retended","0",
"2001426","Standard Service Plan","Voice Standard","1024","500","300","98.58","25.84","61.4","82.98","77.2","67.25","44.1","46.74","60.7","50","50","50","50","1.43","1.13","0","1141","1202","381","10","16","8","Retended","0",
"2000139","Premium Service Plan","Voice Premium","300","1000","300","160.84","38.81",,"6.71","84.25",,"70.25","65.18",,"55","65","55",,"1.11","2.03",,"453","1319",,"10","12",,"Churned","1","11"
"2001023","Standard Service Plan","Voice Standard","1024","500","300","65.9","75.86","70.73","60.66","54.69","82.83","59.86","59.16","88.22","50","50","50","50","1.39","1.46","1.07","1059","1128","1764","17","15","16","Retended","0",
"2000852","Standard Service Plan","Data Standard","3072","300","300","80.45","64.45","86.7","40.36","26.04","113.64","82.79","57.77","46.27","55","55","55","70","1.64","1.42","1.2","607","868","955","10","14","13","Retended","0",
"2000644","Standard Service Plan","Data Standard","3072","300","300","89.01","83.17","77.36","89.36","73.84","78.4","65.06","86.31","30.55","55","55","55","55","1.44","2.22","0.95","940","1207","1319","11","13","9","Retended","0",
"2000440","Standard Service Plan","Data Standard","3072","300","300","8.97","83.78","94.18","58.99","88.55","88.3","71.99","72.25","85.98","55","55","55","55","0.66","1.21","1.35","1502","573","824","17","10","16","Retended","0",
"2001235","Standard Service Plan","Voice Standard","1024","500","300","57.33","70.61","50.32","33.75","73.23","64.45","26.36","70.5","62.99","50","50","50","50","1.39","0.58","3.21","626","158","843","13","13","11","Retended","0",
"2000184","Premium Service Plan","Voice Premium","300","1000","300","210.8","73.92","94.09","76.89","53.87","59.79","2.41","81.02","91.01","55","75","55","55","1.03","0.89","0","1379","1796","1796","16","15","15","Churned","1","12"
"2001723","Standard Service Plan","Voice Standard","1024","500","300","76.7","58.69",,"68.84","75.85",,"63.45","72.24",,"50","50",,,"1.11","1.5",,"1141","1620",,"16","13",,"Retended","0",
"2000057","Premium Service Plan","Data Premium","10240","150","300","84.98","95.41","89.72","89.82","57.46","99.26","45.67","59.85","39.22","70","70","70","70","0.37","0.7","2.27","1262","1386","530","16","9","18","Retended","0",
"2001024","Standard Service Plan","Voice Standard","1024","500","300","89.9","85.49","60.72","70.79","42.51","69.72","41.15","64.31","62.16","50","50","50","50","1.25","1.67","0","1301","814","876","8","10","15","Retended","0",
"2000645","Standard Service Plan","Data Standard","3072","300","300","89.29","61.38","85.69","74.12","78.85","60.79","66.37","73.33","29.65","55","55","55","55","1.06","1.01","0.73","677","1320","920","15","8","16","Retended","0",
"2000441","Standard Service Plan","Data Standard","3072","300","300","83.16","74.93","92.98","102.13","83.37","67.02","99.46","86.27","82.49","55","55","55","55","0.66","1.1","0","1295","894","394","14","13","15","Retended","0",
"2000853","Standard Service Plan","Data Standard","3072","300","300","57.9","58.89","77.3","28.33","75.44","72.6","33.66","64.59","81.43","55","55","55","55","1.62","1.67","2.59","1140","529","1015","11","13","11","Retended","0",
"2001236","Standard Service Plan","Voice Standard","1024","500","300","46.65","81.45","74.56","65.43","80.03","26.06","84.81","103.69","87.33","50","50","60","50","0.76","0.3","0","594","1893","959","12","14","10","Retended","0",
"2000190","Premium Service Plan","Voice Premium","300","1000","300","78.5","51.15","95.74","61.9","58.17","97.81","12.42","89.93","74.09","55","55","55","55","1.83","1.36","2.77","1055","1637","1637","10","18","16","Churned","1","12"
"2001428","Standard Service Plan","Voice Standard","1024","500","300","61.13","93.48","67.53","39.86","71.98","83.1","35.93","55.51","46.43","50","50","50","50","1.11","1.5","0.26","1020","304","1351","16","11","8","Retended","0",
"2000157","Premium Service Plan","Voice Premium","300","1000","300","8.29","90.46",,"163.24","87.85",,"86.78","88.2",,"55","85","55",,"1","1.18",,"980","647",,"14","7",,"Churned","1","11"
"2000058","Premium Service Plan","Data Premium","10240","150","300","68.99","62.66","84.74","84.74","53.49","104.37","31.62","53.26","26.13","70","70","70","80","0.78","1.69","2.61","1026","1416","57","12","12","14","Retended","0",
"2000646","Standard Service Plan","Data Standard","3072","300","300","62.97","82.97","92.25","74.49","59.74","68.33","55.73","83.62","29.43","55","55","55","55","2.04","1.2","0","906","1390","1532","15","17","14","Retended","0",
"2000854","Standard Service Plan","Data Standard","3072","300","300","82.33","94.29","172.85","87.82","59.18","75.61","91.15","73.76","120.08","55","55","55","95","1.31","0.85","0","1139","451","501","10","10","11","Retended","0",
"2000442","Standard Service Plan","Data Standard","3072","300","300","202.1","75.48","85.69","61.2","74.07","68.52","68.34","68.31","78.7","55","55","55","55","0.64","0.97","0.53","1820","648","1924","14","14","9","Retended","0",
"2001025","Standard Service Plan","Voice Standard","1024","500","300","52.99","89.08","75.03","65.99","31.12","88.29","67.17","64.35","72.81","50","50","50","50","1.12","0.66","1.58","1683","1407","1202","13","12","10","Retended","0",
"2001237","Standard Service Plan","Voice Standard","1024","500","300","43.37","76.76","92.96","78.22","33.71","77.65","47.49","60.82","61.33","50","50","50","50","0.77","0.64","0.52","1143","727","1935","17","10","8","Retended","0",
"2001930","Standard Service Plan","Voice Standard","1024","500","300","74.44",,,"41.97",,,"69.59",,,"50",,,,"0.96",,,"481",,,"12",,,"Retended","0",
"2000160","Premium Service Plan","Voice Premium","300","1000","300","24.89","93.88",,"25.07","95.96",,"82.53","96.62",,"55","55","55",,"2.35","0",,"512","1541",,"18","16",,"Churned","1","11"
"2000191","Premium Service Plan","Voice Premium","300","1000","300","70.12","87.62","80.41","101.91","41.62","98.66","81.76","72.27","75.91","55","85","55","55","0.18","0.5","0.02","1162","892","892","14","8","14","Churned","1","12"
"2001552","Premium Service Plan","Voice Premium","300","1000","300","88.83","64.96",,"73","58.53",,"83.66","13.5",,"55","55",,,"1.09","0.82",,"2989","1444",,"10","18",,"Retended","0",
"2000059","Premium Service Plan","Data Premium","10240","150","300","85.1","69.02","90.2","81.09","43.01","39.49","83.3","77.28","35.49","70","70","70","70","0","0.73","2.7","353","1043","1386","10","16","9","Retended","0",
"2000443","Standard Service Plan","Data Standard","3072","300","300","36.07","83.22","85.64","86.84","62.59","67.13","58.27","61.49","78.86","55","55","55","55","0.8","1.35","1.89","873","481","1193","8","13","10","Retended","0",
"2000647","Standard Service Plan","Data Standard","3072","300","300","92.15","79.1","81.83","75.64","71.65","62.71","59.37","66.33","94.85","55","55","55","55","0.99","1.43","1.07","537","981","1388","15","15","12","Retended","0",
"2001238","Standard Service Plan","Voice Standard","1024","500","300","91.57","92.1","48.01","79.41","78.42","68.6","68.87","79.82","84.65","50","50","50","50","0.51","1.29","0.7","329","458","1685","11","12","19","Retended","0",
"2001026","Standard Service Plan","Voice Standard","1024","500","300","84.84","90.67","61.74","76.62","89.55","75.91","56.65","71.27","79.32","50","50","50","50","0.92","0.73","0.33","7","269","528","8","16","11","Retended","0",
"2000856","Standard Service Plan","Data Standard","3072","300","300","66.97","71.79","113.65","62.65","101.34","80.17","93.7","98.58","112.46","80","55","70","95","1.02","1.05","2.65","708","693","1110","17","10","13","Retended","0",
"2001430","Standard Service Plan","Voice Standard","1024","500","300","51.15","47.31","88.33","59.11","58.05","77.89","50.85","49.13","42.82","50","50","50","50","0.74","0.68","1.56","1101","506","1171","8","17","12","Retended","0",
"2000177","Premium Service Plan","Voice Premium","300","1000","300","51.3","83.88",,"6.59","60.72",,"92.26","85.77",,"55","55","55",,"1.03","2.08",,"580","580",,"18","13",,"Churned","1","11"
"2001547","Premium Service Plan","Voice Premium","300","1000","300","76.44","84.97",,"48.45","88.53",,"9.21","90.21",,"55","55",,,"0.72","1.34",,"1555","1732",,"10","8",,"Churned","1","12"
"2000224","Premium Service Plan","Voice Premium","300","1000","300","76.22","91.47","73.72","61.53","35.51","99.49","65.4","70.71","96.64","55","55","55","55","1.81","1.76","1.74","2091","742","786","10","12","10","Retended","0",
"2001664","Standard Service Plan","Data Standard","3072","300","300","51.73","81.38",,"38.12","57.86",,"55.31","70.68",,"55","55",,,"0.87","0.42",,"666","1668",,"12","11",,"Retended","0",
"2000060","Premium Service Plan","Data Premium","10240","150","300","77.5","61.54","84.61","53.97","60.59","90.75","47.54","76.76","34.88","70","70","70","70","1.67","1.17","1.04","1242","1595","1416","12","14","14","Retended","0",
"2000444","Standard Service Plan","Data Standard","3072","300","300","104.48","76.07","86.46","80.88","73.69","68.91","109.55","77.63","74.82","55","55","55","55","0.87","0.68","1.61","1170","937","1320","14","13","17","Retended","0",
"2001027","Standard Service Plan","Voice Standard","1024","500","300","86.98","75.31","72.03","66.47","41.25","63.39","35.64","71.31","68.61","50","50","50","50","0.59","1.58","1.8","929","1454","809","15","13","9","Retended","0",
"2001239","Standard Service Plan","Voice Standard","1024","500","300","64.96","89.13","70.13","46.01","59.41","2.99","62.6","71.92","98.32","50","50","50","50","1.11","1.53","3.15","1886","1755","1245","14","12","13","Retended","0",
"2000858","Standard Service Plan","Data Standard","3072","300","300","38.39","111.05","52.38","58.96","97.7","78.87","59.45","78.09","72.79","55","55","55","55","0.91","0.97","0.1","1370","1067","724","8","13","15","Retended","0",
"2001431","Standard Service Plan","Voice Standard","1024","500","300","62.95","86.67","41.29","24.08","95.9","62.66","46.22","52.57","66.02","50","50","50","50","1.3","1.53","0","1458","1212","1618","16","16","17","Retended","0",
"2000185","Premium Service Plan","Voice Premium","300","1000","300","58.21","91.08",,"7.39","84.26",,"6.58","65.26",,"55","55","55",,"0.04","1.74",,"704","704",,"18","12",,"Churned","1","11"
"2000204","Premium Service Plan","Voice Premium","300","1000","300","61.15","45.47","76.66","12.36","75.24","59.09","74.33","92.98","62.84","55","55","55","55","1.22","0.49","0.97","31","676","1284","8","10","10","Churned","1","12"
"2000225","Premium Service Plan","Voice Premium","300","1000","300","85.09","69.31","61.89","87.94","79.96","53.16","84.62","49.69","97.93","55","55","55","55","0.56","0.27","0","723","1337","1049","11","13","15","Retended","0",
"2000649","Standard Service Plan","Data Standard","3072","300","300","97.18","64.76","93.71","88.56","64.08","78.12","67.56","73.32","91.9","55","55","55","55","0.84","0.83","1.55","726","153","925","10","8","9","Retended","0",
"2000061","Premium Service Plan","Data Premium","10240","150","300","84.23","73.2","120.34","82.57","71.29","103.84","41.53","56.34","25.62","70","70","70","130","0.74","1.17","1.9","839","520","1043","10","19","11","Retended","0",
"2001680","Standard Service Plan","Voice Standard","1024","500","300","33.28","72.98",,"56.64","89.55",,"56.27","43.61",,"50","50",,,"0.03","0.66",,"709","1457",,"18","15",,"Retended","0",
"2000445","Standard Service Plan","Data Standard","3072","300","300","95.36","92.06","79.7","67","86.83","81.02","55.42","67.09","71.43","55","55","55","55","0.94","0.84","0.98","870","1160","1532","12","15","19","Retended","0",
"2001028","Standard Service Plan","Voice Standard","1024","500","300","61.63","169.19","63.82","90.87","71.26","79.94","69.88","42.79","70.65","50","50","70","50","0.97","1.58","0.94","1056","2132","964","6","12","10","Retended","0",
"2000195","Premium Service Plan","Voice Premium","300","1000","300","137.96","96.75",,"6.21","77.66",,"95","61.58",,"55","65","55",,"0.82","1.52",,"1024","367",,"13","15",,"Churned","1","11"
