"AccountID","ServiceType","ServiceName","DataAllowance_MB","VoiceAllowance_Minutes","SMSAllowance_N_Messages","DataUsage_PCT","DataUsage_PCT_PM","DataUsage_PCT_PPM","VoiceUsage_PCT","VoiceUsage_PCT_PM","VoiceUsage_PCT_PPM","SMSUsage_PCT","SMSUsage_PCT_PM","SMSUsage_PCT_PPM","Revenue_Month","Revenue_Month_PM","Revenue_Month_PPM","Revenue_Month_PPPM","ServiceFailureRate_PCT","ServiceFailureRate_PCT_PM","ServiceFailureRate_PCT_PPM","CustomerLifetimeValue_USD","CustomerLifetimeValue_USD_PM","CustomerLifetimeValue_USD_PPM","Device_Lifetime","Device_Lifetime_PM","Device_Lifetime_PPM","ContractActivityLABEL","ContractActivity","ChurnMonth"
"2000592","Standard Service Plan","Data Standard","3072","300","300","71.87","38.03","89.81","48.16","53.52","63.31","37.15","37.09","61.1","55","55","55","55","0.89","1.06","0.09","915","907","937","14","11","14","Retended","0",
"2001863","Standard Service Plan","Data Standard","3072","300","300","51.21",,,"85.56",,,"82.42",,,"55",,,,"0.82",,,"31",,,"13",,,"Retended","0",
"2000462","Standard Service Plan","Data Standard","3072","300","300","87.93","81.48","76.06","52.1","63.07","86.48","80.88","57.63","61.92","85","55","55","55","1.22","1.33","1.83","1725","715","546","6","14","12","Retended","0",
"2000205","Premium Service Plan","Voice Premium","300","1000","300","78.14","75.39","66.67","86.17","52.1","44.31","57.43","93.2","70.34","55","55","55","55","0.42","0.95","1.14","316","1284","154","10","13","15","Retended","0",
"2000200","Premium Service Plan","Voice Premium","300","1000","300","49.89","64.32","63.23","90.94","69.78","67.52","28.99","72.89","64.73","55","55","55","55","1.32","0.74","0","121","1545","1214","14","14","11","Retended","0",
"2001403","Standard Service Plan","Voice Standard","1024","500","300","50.21","64.31","27.41","51.64","74.11","44.47","56.1","85.58","62.82","50","50","50","50","0.54","2.04","0.86","314","1078","546","13","12","8","Retended","0",
"2000611","Standard Service Plan","Data Standard","3072","300","300","107.99","78.48","82.44","69.99","35.93","63.39","96.64","78.71","75.81","55","55","55","55","1.46","0.84","0","2474","1118","1254","11","10","13","Retended","0",
"2000617","Standard Service Plan","Data Standard","3072","300","300","91.36","71.06","82.55","71.48","64.9","83.14","73.94","43.3","79.38","85","55","55","55","0.43","0.65","0.75","1649","1033","795","15","12","15","Retended","0",
"2001365","Standard Service Plan","Voice Standard","1024","500","300","46.26","49.44","92.23","90.07","31.63","92.93","88.33","72.08","91.71","50","50","50","50","1.35","0.93","1.48","666","292","1343","14","13","16","Retended","0",
"2001311","Standard Service Plan","Voice Standard","1024","500","300","83.76","72.26","69.55","75.32","39.74","63.48","69.99","83.24","40.66","50","50","50","50","1.48","1.02","2.68","1384","1518","1472","16","13","13","Retended","0",
"2000994","Standard Service Plan","Voice Standard","1024","500","300","71.29","56.1","67.25","49.66","96.7","73.96","37.35","54.96","60.46","50","50","50","50","1.07","0.02","0.44","853","99","1060","17","11","13","Retended","0",
"2001371","Standard Service Plan","Voice Standard","1024","500","300","64.57","78.35","93.86","76.82","79.04","56.97","65.18","64.37","94.18","50","50","50","50","2.68","1.28","0","1706","218","657","15","9","11","Retended","0",
"2000366","Premium Service Plan","Text Premium","300","150","1000","73.25","79.28","89.52","84.82","89.51","89.44","65.43","97.16","64.95","40","40","40","40","1.11","0.12","0","869","583","73","9","16","10","Retended","0",
"2001340","Standard Service Plan","Voice Standard","1024","500","300","89.97","79.22","63.5","70.08","75.71","65.27","57.69","71.94","65.29","50","50","50","50","0.19","1.1","1.83","1324","696","567","9","10","17","Retended","0",
"2000393","Standard Service Plan","Data Standard","3072","300","300","80.06","51.14","64.75","45.72","48.73","39.86","11.13","69.95","66.13","55","55","55","55","1","1.42","1.05","94","827","1639","9","13","9","Retended","0",
"2001069","Standard Service Plan","Voice Standard","1024","500","300","36.87","95.4","60.36","34.77","65.14","77.15","88.92","43.72","80.32","50","50","50","50","1.27","0.82","0","419","1741","42","16","12","13","Retended","0",
"2000464","Standard Service Plan","Data Standard","3072","300","300","72.52","60.36","58.21","47.13","97.27","85.19","74.02","63.86","76.42","55","55","55","55","0.84","0.95","1.7","699","1310","74","13","15","7","Retended","0",
"2000688","Standard Service Plan","Data Standard","3072","300","300","36.75","61.5","61.7","61.76","42.69","41.19","74.67","83.41","59.64","55","55","55","55","1.66","1.2","0","670","669","1394","9","10","11","Retended","0",
"2000346","Premium Service Plan","Text Premium","300","150","1000","70.61","64.53","86.72","77.1","59.38","83.77","59.69","56.47","56.84","40","40","40","40","1.01","1.8","0.8","1106","510","1338","13","9","12","Retended","0",
"2000565","Standard Service Plan","Data Standard","3072","300","300","81.34","75.88","63.1","75.57","10.4","70","78.06","76.68","64.32","55","55","55","55","1.39","1.64","0.17","1077","998","1234","7","10","13","Retended","0",
"2001645","Premium Service Plan","Text Premium","300","150","1000","81.04","85",,"79.97","63.26",,"51.85","61.18",,"40","40",,,"1.02","0.99",,"458","411",,"8","10",,"Retended","0",
"2001081","Standard Service Plan","Voice Standard","1024","500","300","80.1","85.54","66.22","30.84","46.55","65.97","57.8","53.18","78.34","50","50","50","50","1.14","0.53","1.58","279","1504","1442","12","10","9","Retended","0",
"2001287","Standard Service Plan","Voice Standard","1024","500","300","58.04","86.67","59.62","62.18","38.93","57.9","85.12","65.41","50.37","50","50","50","50","0.94","1.19","1","1366","682","772","15","13","17","Retended","0",
"2000798","Standard Service Plan","Data Standard","3072","300","300","105.45","87.43","87.23","84.85","69.52","92.01","55.5","57.95","80.54","55","55","55","55","1.14","0.62","0.57","1917","1391","1937","8","12","12","Retended","0",
"2000106","Premium Service Plan","Data Premium","10240","150","300","96.84","87.51","74.39","55.53","67.08","82.36","84.61","77.13","74.92","70","70","70","70","1.21","0.49","2.24","191","1314","1125","12","15","9","Retended","0",
"2000755","Standard Service Plan","Data Standard","3072","300","300","40.11","80.35","54.56","79.25","42.75","87.15","30.91","44.16","85.05","55","55","55","55","0.55","1.27","1.44","799","1019","804","12","12","12","Retended","0",
"2001538","Premium Service Plan","Data Premium","10240","150","300","86.87","46.4",,"56.95","85.59",,"91.51","35.63",,"70","70",,,"1.32","1.72",,"944","746",,"11","11",,"Retended","0",
"2000211","Premium Service Plan","Voice Premium","300","1000","300","85.09","91.42","73.03","48.63","32.11","82.97","24.35","88.48","64.14","85","55","55","55","1.26","1.34","1.79","933","1840","542","10","12","12","Retended","0",
"2001430","Standard Service Plan","Voice Standard","1024","500","300","51.15","47.31","88.33","59.11","58.05","77.89","50.85","49.13","42.82","50","50","50","50","0.74","0.68","1.56","1101","506","1171","8","17","12","Retended","0",
"2000958","Standard Service Plan","Voice Standard","1024","500","300","53.25","80.69","67.04","76.41","55.98","41.44","50.83","77.78","71.52","80","50","50","50","1.55","1.1","0","1285","631","1569","15","14","11","Retended","0",
"2001339","Standard Service Plan","Voice Standard","1024","500","300","77.83","57.21","86.04","57.55","82.2","74.82","62.6","64.7","77.55","50","50","50","50","1","1.15","0.25","1389","689","1705","14","11","9","Retended","0",
"2001702","Standard Service Plan","Voice Standard","1024","500","300","74.38","89.2",,"67.29","75.9",,"54.73","64.56",,"50","50",,,"1.42","1.12",,"255","2318",,"14","12",,"Retended","0",
"2000320","Premium Service Plan","Voice Premium","300","1000","300","85.04","43.95","96.86","63.86","30.13","52.59","49.51","65.3","67.06","55","55","55","55","1.55","0.27","0.82","986","1536","86","14","7","9","Retended","0",
"2001124","Standard Service Plan","Voice Standard","1024","500","300","42.94","77.97","70.17","31.77","66.57","43.13","35.31","86.35","60.11","50","50","50","50","1.83","1.05","2.17","1229","1001","1256","17","16","8","Retended","0",
"2000824","Standard Service Plan","Data Standard","3072","300","300","74.03","78.67","62.29","63.34","90.03","78.38","64.04","59.37","86.56","55","55","55","55","0.16","0.53","1.26","679","1942","461","15","14","3","Retended","0",
"2000363","Premium Service Plan","Text Premium","300","150","1000","88.91","82.24","87.49","81.09","81.54","95","94.43","75.16","60.41","40","40","40","40","1.22","1.29","0.89","1082","1418","1181","14","15","14","Retended","0",
"2000626","Standard Service Plan","Data Standard","3072","300","300","63.48","76.52","83.63","90.02","80.72","87.6","76.3","81.51","61.3","55","55","55","55","1.24","1.05","0.44","444","1740","1754","10","10","12","Retended","0",
"2001867","Standard Service Plan","Data Standard","3072","300","300","37.83",,,"36.14",,,"51.15",,,"55",,,,"0.53",,,"152",,,"12",,,"Retended","0",
"2000642","Standard Service Plan","Data Standard","3072","300","300","53.74","96.9","83.86","41.23","79.55","76.81","21.34","66.56","39.09","55","55","55","55","0.8","1.35","0.13","1143","961","1009","5","11","12","Retended","0",
"2001438","Standard Service Plan","Voice Standard","1024","500","300","74.5","61.01","43.81","55.94","61.14","72.31","90.89","78.29","29.37","50","50","50","50","0.93","1.09","2.15","1086","507","1273","14","14","7","Retended","0",
"2001644","Premium Service Plan","Text Premium","300","150","1000","75.94","84.75",,"98.71","87.65",,"62.26","77.89",,"40","40",,,"0.48","1.94",,"654","1055",,"9","16",,"Retended","0",
"2001140","Standard Service Plan","Voice Standard","1024","500","300","40.33","45.15","60.2","33.22","54.63","41.88","11.33","25.79","75.05","50","50","50","50","0.77","0.48","0.57","488","1707","1039","11","9","15","Retended","0",
"2000623","Standard Service Plan","Data Standard","3072","300","300","55.58","80.93","29.01","42.3","95.35","88.16","92.77","56.88","60.14","55","55","55","55","0.6","0.91","3.56","379","961","1121","16","10","12","Retended","0",
"2000301","Premium Service Plan","Voice Premium","300","1000","300","99.05","75.77","89.75","77.27","86.56","30.02","53.73","91.97","41.18","55","55","55","55","0.5","0.75","2.87","80","464","1128","7","8","14","Retended","0",
"2001701","Standard Service Plan","Voice Standard","1024","500","300","57.43","88.29",,"55.82","58",,"55.17","79.21",,"50","50",,,"0.71","1.28",,"624","1479",,"11","9",,"Retended","0",
"2001671","Standard Service Plan","Data Standard","3072","300","300","79.49","50.04",,"40.68","33.69",,"73.21","59.88",,"55","55",,,"0.69","0.08",,"997","660",,"8","11",,"Retended","0",
"2001853","Standard Service Plan","Data Standard","3072","300","300","90.13",,,"64.54",,,"82.39",,,"55",,,,"1.12",,,"1882",,,"11",,,"Retended","0",
"2000986","Standard Service Plan","Voice Standard","1024","500","300","86.38","53.91","72.77","65.94","27","83.08","52.26","96.77","62.39","50","50","50","50","0.94","1.6","1.61","1529","1093","1580","12","10","17","Retended","0",
"2001235","Standard Service Plan","Voice Standard","1024","500","300","57.33","70.61","50.32","33.75","73.23","64.45","26.36","70.5","62.99","50","50","50","50","1.39","0.58","3.21","626","158","843","13","13","11","Retended","0",
"2000970","Standard Service Plan","Voice Standard","1024","500","300","59.6","89.42","69.35","87.08","61.85","49.05","74.9","88.69","72.25","50","50","50","50","1.7","2.02","0.54","1364","1037","940","10","9","11","Retended","0",
"2000035","Premium Service Plan","Data Premium","10240","150","300","86.84","68.21","70.04","73.88","68.99","73.28","70.78","47.65","71.51","70","70","70","70","1.08","1.85","1.94","482","99","1509","7","12","10","Retended","0",
"2001177","Standard Service Plan","Voice Standard","1024","500","300","49.48","87.31","55","71.02","66.63","31.77","87.42","77.38","84.91","50","50","50","50","1.48","0.44","1.16","1757","334","551","11","10","8","Retended","0",
"2000965","Standard Service Plan","Voice Standard","1024","500","300","77.77","22.45","83.85","16.68","55.46","53.86","61.43","51.71","77.22","50","50","50","50","0.9","1.47","2.18","2048","1412","603","8","14","15","Retended","0",
"2000259","Premium Service Plan","Voice Premium","300","1000","300","92.19","87.76","61.12","57.22","61.69","63.36","70.17","61.72","87.22","55","55","55","55","1.13","0.4","0.15","776","1244","333","11","14","8","Retended","0",
"2000841","Standard Service Plan","Data Standard","3072","300","300","51.83","81.74","93.25","30.85","40.49","92.77","49.94","61.21","65.31","55","55","55","55","1.28","0.9","0.42","943","865","1779","15","18","15","Retended","0",
"2000449","Standard Service Plan","Data Standard","3072","300","300","49.7","74.22","78.8","88.88","75.48","76.96","70.74","56.94","71.36","55","55","55","55","0.8","1.16","0.83","1279","1053","459","8","6","17","Retended","0",
"2000384","Premium Service Plan","Text Premium","300","150","1000","77.14","70.44","95.47","73.52","83.75","69.8","67.58","70.02","80.96","40","40","40","40","0","1.24","1.62","919","284","984","16","13","13","Retended","0",
"2001727","Standard Service Plan","Voice Standard","1024","500","300","84.12","72.33",,"104.18","74.31",,"40.32","73.8",,"70","70",,,"1.13","1.44",,"2891","369",,"7","14",,"Retended","0",
"2000059","Premium Service Plan","Data Premium","10240","150","300","85.1","69.02","90.2","81.09","43.01","39.49","83.3","77.28","35.49","70","70","70","70","0","0.73","2.7","353","1043","1386","10","16","9","Retended","0",
"2000588","Standard Service Plan","Data Standard","3072","300","300","89.86","53.8","90","91.17","21.52","83.11","62.43","49.6","75.31","55","55","55","55","1.96","0.41","1.02","1368","1158","1483","8","16","10","Retended","0",
"2000837","Standard Service Plan","Data Standard","3072","300","300","53.29","88.23","78.44","73.2","50.86","84.38","82.68","81.98","81.16","55","55","55","55","0.46","0.63","3.3","1143","1607","1270","15","9","10","Retended","0",
"2001846","Standard Service Plan","Data Standard","3072","300","300","70.23",,,"66.58",,,"90.44",,,"55",,,,"1.32",,,"969",,,"12",,,"Retended","0",
"2001112","Standard Service Plan","Voice Standard","1024","500","300","55.63","73.39","76.7","23.63","25.83","65.02","25.83","44.73","62.9","50","50","50","50","0.14","1.02","0.29","1718","913","796","10","10","9","Retended","0",
"2001928","Standard Service Plan","Voice Standard","1024","500","300","75.62",,,"63.43",,,"77.82",,,"70",,,,"1.05",,,"468",,,"14",,,"Retended","0",
"2001887","Standard Service Plan","Voice Standard","1024","500","300","95.36",,,"36.72",,,"68.97",,,"60",,,,"1.63",,,"1415",,,"8",,,"Retended","0",
"2001669","Standard Service Plan","Data Standard","3072","300","300","73.13","53.34",,"84.44","83.21",,"76.09","70.66",,"65","55",,,"1.47","0.56",,"1171","1180",,"9","13",,"Retended","0",
"2000472","Standard Service Plan","Data Standard","3072","300","300","70.83","82.38","43.73","62.13","36.16","61.1","38.65","57.49","61.83","55","55","55","55","0.97","0.61","0.91","565","762","1796","4","13","11","Retended","0",
"2001897","Standard Service Plan","Voice Standard","1024","500","300","70.44",,,"72.35",,,"55.86",,,"50",,,,"1.99",,,"983",,,"11",,,"Retended","0",
"2000476","Standard Service Plan","Data Standard","3072","300","300","89.43","85.5","42.32","75.24","82.15","71.91","68.66","74.04","66.09","55","55","55","55","0.44","0.62","2.21","1292","489","1571","12","15","11","Retended","0",
"2000550","Standard Service Plan","Data Standard","3072","300","300","59.36","35.66","76.83","64.48","55.84","65.95","87.63","72.71","76.02","55","55","55","55","1.42","0.7","1.2","1021","1012","1066","11","11","14","Retended","0",
"2000964","Standard Service Plan","Voice Standard","1024","500","300","79.15","81.7","62.55","56.68","50.69","37.08","47.37","76.37","71.11","50","50","50","50","1.18","0.61","1.15","1692","1106","754","6","7","16","Retended","0",
"2001295","Standard Service Plan","Voice Standard","1024","500","300","56.77","79.43","85.03","78.52","67.68","87.55","48.23","60.42","82.59","50","50","50","50","1","0.46","1.26","491","1163","1524","9","11","15","Retended","0",
"2000352","Premium Service Plan","Text Premium","300","150","1000","86.79","92.4","97.94","65.4","75.29","97.27","80.13","61.3","45.25","40","40","40","40","0.43","0.04","2.01","816","901","524","10","15","7","Retended","0",
"2001270","Standard Service Plan","Voice Standard","1024","500","300","61.39","72.94","85.24","87.74","63.98","80.74","92.78","64.49","50.83","70","50","50","50","1.56","1.15","0.51","1151","549","192","4","15","10","Retended","0",
"2000843","Standard Service Plan","Data Standard","3072","300","300","67.95","33.57","67.24","67.75","43.61","82.39","85.83","76.39","94.46","55","55","55","55","1.07","2.17","0.94","1701","487","1614","11","17","9","Retended","0",
"2001416","Standard Service Plan","Voice Standard","1024","500","300","75.81","77.7","76.85","64.52","59.43","49.47","67.28","78.2","69.67","50","50","50","50","0.38","0.38","0.12","965","1483","108","7","9","14","Retended","0",
"2000419","Standard Service Plan","Data Standard","3072","300","300","87.23","82.1","94.7","79.75","61.99","72.16","84.13","73.27","85.32","55","55","55","55","0.51","1.01","1.54","945","190","694","5","14","17","Retended","0",
"2001139","Standard Service Plan","Voice Standard","1024","500","300","44.01","87.5","77.78","12.89","88.6","32.12","45.1","83.58","89.04","50","50","50","50","1.04","0.9","0","1400","1136","1633","12","18","14","Retended","0",
"2000834","Standard Service Plan","Data Standard","3072","300","300","75.48","73.42","74.48","71.56","87.77","68.64","61.1","78.86","92.02","55","55","55","55","1.57","0.95","0","765","1248","1050","11","9","15","Retended","0",
"2000041","Premium Service Plan","Data Premium","10240","150","300","94.17","57.9","60.58","48.83","89.05","66.3","45.66","19.58","93.9","70","70","70","70","1.39","0.41","0.02","194","1039","80","13","12","11","Retended","0",
"2001320","Standard Service Plan","Voice Standard","1024","500","300","68.26","97.33","75.06","15.32","73.47","89.11","55.67","89.62","89.77","50","50","50","50","0.84","0.75","2.23","623","1257","2454","13","8","15","Retended","0",
"2001470","Standard Service Plan","Voice Standard","1024","500","300","58.09","48.19","69.06","32.24","48.25","83.31","80.71","45.58","71.95","50","50","50","50","1.37","1.18","0","533","1098","1585","15","7","11","Retended","0",
"2000355","Premium Service Plan","Text Premium","300","150","1000","75.46","80.73","84.12","71.44","73.27","96.61","78.87","77.98","68.25","40","40","40","40","0.79","1.03","2.04","712","1067","1364","17","16","18","Retended","0",
"2000379","Premium Service Plan","Text Premium","300","150","1000","88.3","91.39","24.57","73.47","85.32","61.5","81.7","88.47","92.87","40","40","40","40","0.76","1.47","1.15","624","1122","997","10","12","13","Retended","0",
"2000886","Standard Service Plan","Voice Standard","1024","500","300","54.86","73.5","103.23","39.98","62.96","5","85.6","93.53","99.5","50","50","50","70","1.1","2.31","1.6","1092","957","1439","13","16","13","Retended","0",
"2000650","Standard Service Plan","Data Standard","3072","300","300","26.67","52.63","94.33","42.07","90.02","67.96","73.52","75.53","81.4","55","55","55","55","0.85","0.18","0.59","330","1048","1049","12","20","16","Retended","0",
"2000585","Standard Service Plan","Data Standard","3072","300","300","86.37","92.37","94.26","79.76","32.01","68.28","80.44","89.3","80.03","55","55","55","55","1.48","0.91","0.89","1495","1231","981","16","17","12","Retended","0",
"2000361","Premium Service Plan","Text Premium","300","150","1000","76.56","83.95","91.01","82.06","78.45","66.71","74.8","85.4","72.97","40","40","40","40","0.28","0.51","0.33","458","266","820","16","15","7","Retended","0",
"2000365","Premium Service Plan","Text Premium","300","150","1000","113.54","69.55","98","67.18","70.05","88.19","64.63","51.01","74.8","40","50","40","40","0.69","0.95","0.1","2387","740","1175","16","12","12","Retended","0",
"2000173","Premium Service Plan","Voice Premium","300","1000","300","66.45","175.42","72.51","82.88","72.97","34.53","70.87","67.19","87.93","55","55","65","55","0.73","1.24","0.35","1695","1306","1306","13","14","15","Retended","0",
"2001208","Standard Service Plan","Voice Standard","1024","500","300","91.09","96.48","96.48","63.57","50.4","80.79","48.73","79.61","76.92","50","50","50","50","1.61","0.86","2.46","883","1331","914","11","15","18","Retended","0",
"2001439","Standard Service Plan","Voice Standard","1024","500","300","83.62","59.06","68.24","64.27","69.56","24.82","80.85","77.06","78.2","50","50","50","50","1.57","1.41","2.46","1425","1760","10","15","14","14","Retended","0",
"2000532","Standard Service Plan","Data Standard","3072","300","300","39.6","77.72","86.43","72.06","90.86","81.65","70.41","123.16","69.52","55","55","65","55","1.3","1.46","2.93","1183","987","1214","15","7","9","Retended","0",
"2000373","Premium Service Plan","Text Premium","300","150","1000","77.1","78.8","87.79","85.08","85.43","63.2","79.11","59.47","75.69","40","40","40","40","0.64","1","0.25","205","930","703","14","8","8","Retended","0",
"2001694","Standard Service Plan","Voice Standard","1024","500","300","70.13","106.49",,"64.15","78.98",,"73.65","63.64",,"50","50",,,"0.98","1.77",,"84","1563",,"14","11",,"Retended","0",
"2000660","Standard Service Plan","Data Standard","3072","300","300","63.3","73.44","89.05","25.7","68.87","35.51","19.16","81.94","82.87","55","55","55","55","1.28","1.02","0","1111","1935","1395","9","12","8","Retended","0",
"2000137","Premium Service Plan","Voice Premium","300","1000","300","82.04","52.83","38.39","83.12","85","90.31","32.49","57.73","66.46","55","55","55","55","1.87","0.91","1.27","1488","1319","2012","13","11","11","Retended","0",
"2000578","Standard Service Plan","Data Standard","3072","300","300","91.23","79.53","90.45","72.53","85.73","88.53","74.05","67.39","80.28","55","55","55","55","1.81","1.92","0.77","1023","1425","1021","14","11","16","Retended","0",
"2000853","Standard Service Plan","Data Standard","3072","300","300","57.9","58.89","77.3","28.33","75.44","72.6","33.66","64.59","81.43","55","55","55","55","1.62","1.67","2.59","1140","529","1015","11","13","11","Retended","0",
"2000135","Premium Service Plan","Voice Premium","300","1000","300","16.6","83.81","28.37","64.63","48.94","64.66","69.81","96.5","89.92","55","55","55","55","0","0.77","0.81","1573","2012","1063","8","12","18","Retended","0",
"2001359","Standard Service Plan","Voice Standard","1024","500","300","51.99","64.08","64.86","77.21","80.67","59.83","51.14","58.8","94.13","50","50","50","50","0.55","0.77","0.42","461","827","1957","13","12","12","Retended","0",
"2001334","Standard Service Plan","Voice Standard","1024","500","300","50.22","80.63","30.56","62.65","72.87","20.37","91.91","62.99","96.43","50","50","50","50","1.35","0.49","0.46","1401","864","1112","12","9","10","Retended","0",
"2000044","Premium Service Plan","Data Premium","10240","150","300","63.82","58.29","51.27","67.6","82.78","94.85","44.38","91.21","69.88","70","70","70","70","1.24","1.07","1.44","845","838","1703","12","7","13","Retended","0",
"2001354","Standard Service Plan","Voice Standard","1024","500","300","87.96","48.33","94.84","13.47","94.21","56.96","70.3","78.61","80.83","50","50","50","50","0.42","1.93","3.3","2037","1473","885","12","12","9","Retended","0",
"2000932","Standard Service Plan","Voice Standard","1024","500","300","64.13","85.74","80.83","65.47","61.05","85.28","105.14","65.32","76.33","50","60","50","50","1.17","0.45","0.3","1680","904","599","9","14","13","Retended","0",
"2001242","Standard Service Plan","Voice Standard","1024","500","300","50.8","65.78","61.29","100.31","76.58","51.76","70.51","63","90.81","50","70","50","50","0.26","0.91","2.59","1195","492","1422","14","8","11","Retended","0",
"2001363","Standard Service Plan","Voice Standard","1024","500","300","64.67","79.74","72.46","52.74","46.22","66.97","81.81","22.51","77.37","50","50","50","50","0.48","2.15","0","637","403","104","12","12","9","Retended","0",
"2000206","Premium Service Plan","Voice Premium","300","1000","300","192.12","18.68","78.94","75.45","78.87","63.42","115.96","70.3","62.97","55","75","55","55","0.88","1.55","0.86","767","154","1498","11","10","16","Retended","0",
"2001423","Standard Service Plan","Voice Standard","1024","500","300","79.42","64.27","68.29","91.36","63.33","24.2","88.49","62.34","83.16","50","50","50","50","0.6","0.72","0","864","1753","1819","12","15","15","Retended","0",
"2000255","Premium Service Plan","Voice Premium","300","1000","300","83.03","71.08","84.6","45.36","77.42","75.99","63.53","86.1","89.44","55","55","55","55","2.08","1.21","0.45","858","775","758","13","13","14","Retended","0",
"2001504","Standard Service Plan","Voice Standard","1024","500","300","65.02","30.67","76.74","78.5","71.86","51.99","77.97","87.18","109.71","50","50","50","60","0.71","0.14","0.78","722","816","1547","9","8","17","Retended","0",
"2001729","Standard Service Plan","Voice Standard","1024","500","300","81.73","92.18",,"71.61","65.48",,"88.09","85.6",,"50","50",,,"0.97","1.93",,"1150","918",,"10","13",,"Retended","0",
"2001282","Standard Service Plan","Voice Standard","1024","500","300","53.97","85.34","95.42","66.22","43.74","79.5","63.07","68.04","50.14","50","50","50","50","0.99","0","1.81","1514","678","692","13","9","5","Retended","0",
"2001689","Standard Service Plan","Voice Standard","1024","500","300","89.8","90.93",,"62.62","44.62",,"69.62","85.69",,"50","50",,,"0.27","1.51",,"893","2065",,"10","12",,"Retended","0",
"2000018","Premium Service Plan","Data Premium","10240","150","300","62.11","71.91","93.84","82.41","63.64","39.97","40.99","61.45","38.47","70","70","70","70","0.39","0.94","0","858","702","1767","6","9","12","Retended","0",
"2000168","Premium Service Plan","Voice Premium","300","1000","300","60.97","79.2","59.54","8.53","62.11","32.19","70.88","87.71","81.18","55","55","55","55","0.87","0.86","0.79","963","1501","1501","7","9","13","Retended","0",
"2001026","Standard Service Plan","Voice Standard","1024","500","300","84.84","90.67","61.74","76.62","89.55","75.91","56.65","71.27","79.32","50","50","50","50","0.92","0.73","0.33","7","269","528","8","16","11","Retended","0",
"2000876","Standard Service Plan","Voice Standard","1024","500","300","75.91","79.54","63.35","64.62","48.64","66.78","44.16","57.83","88.32","50","50","50","50","0.25","1.2","2.45","1167","2310","1683","15","11","9","Retended","0",
"2001908","Standard Service Plan","Voice Standard","1024","500","300","80.46",,,"73.96",,,"60.18",,,"50",,,,"1.12",,,"1245",,,"12",,,"Retended","0",
"2000167","Premium Service Plan","Voice Premium","300","1000","300","48.92","83.68","82.28","77.35","87.08","46.63","86.72","83.91","92.43","55","55","55","55","0.83","0.9","2.23","1242","671","671","8","10","16","Retended","0",
"2001143","Standard Service Plan","Voice Standard","1024","500","300","55.95","32.17","64.31","24.82","84.18","48.87","47.86","73.55","87.37","50","50","50","50","0.48","1.52","0.46","1300","397","1208","14","11","8","Retended","0",
"2001450","Standard Service Plan","Voice Standard","1024","500","300","54.02","58.31","75.48","72.85","96.15","39.82","87.99","60.04","69.17","50","50","50","50","1.34","1.34","0.96","1719","749","1691","11","13","9","Retended","0",
"2001283","Standard Service Plan","Voice Standard","1024","500","300","60.4","69.29","69.76","74.46","44.92","4.47","60.32","64.22","83.36","50","50","50","50","1.49","1.13","1.72","1761","932","1461","7","17","12","Retended","0",
"2000766","Standard Service Plan","Data Standard","3072","300","300","66.79","92.32","64.24","50.64","33.6","83.22","49.11","85.75","50.33","55","55","55","55","1.43","1.55","0","358","71","405","14","11","9","Retended","0",
"2001158","Standard Service Plan","Voice Standard","1024","500","300","80.54","72.97","73.27","36.4","73.04","70.55","75.91","95.17","68.64","50","50","50","50","1.14","0","0.56","1177","1741","387","13","14","17","Retended","0",
"2000085","Premium Service Plan","Data Premium","10240","150","300","50.37","96.63","95.07","68.58","89.98","79.16","57.4","59.96","77.92","70","70","70","70","1.22","0.94","0.38","794","1626","822","10","16","18","Retended","0",
"2001721","Standard Service Plan","Voice Standard","1024","500","300","58.18","85.23",,"77.36","62.61",,"69.73","93.61",,"50","50",,,"0.51","0.16",,"200","911",,"13","9",,"Retended","0",
"2001370","Standard Service Plan","Voice Standard","1024","500","300","56.96","51.27","50.33","38.65","75.37","39.67","55.84","77.2","52.4","50","50","50","50","0.95","0.76","1.99","1242","1175","1310","12","14","7","Retended","0",
"2000225","Premium Service Plan","Voice Premium","300","1000","300","85.09","69.31","61.89","87.94","79.96","53.16","84.62","49.69","97.93","55","55","55","55","0.56","0.27","0","723","1337","1049","11","13","15","Retended","0",
"2001698","Standard Service Plan","Voice Standard","1024","500","300","62.83","98.76",,"78.62","8.52",,"48.02","89.78",,"50","50",,,"0.97","2.19",,"618","620",,"11","12",,"Retended","0",
"2001707","Standard Service Plan","Voice Standard","1024","500","300","79.39","109.23",,"31.97","55.83",,"90.77","75.87",,"70","50",,,"1.42","0.25",,"230","1233",,"7","11",,"Retended","0",
"2000513","Standard Service Plan","Data Standard","3072","300","300","76.13","47.75","75.36","56.93","97.46","72.54","68.92","31.47","70.56","55","55","55","55","2.02","1.75","2.33","909","1537","846","10","9","13","Retended","0",
"2000501","Standard Service Plan","Data Standard","3072","300","300","63.63","67.59","60.57","64.94","55.67","76.38","62.99","54.36","71.39","55","55","55","55","0.44","0.67","0.74","1603","1286","170","15","13","14","Retended","0",
"2001313","Standard Service Plan","Voice Standard","1024","500","300","82.38","66.59","71.66","87.03","54.48","45.58","67.53","78.73","34.97","50","50","50","50","1.35","0.03","1.07","531","965","981","11","16","12","Retended","0",
